followers,following,is_public,post_count,story_freq,city_tier,party_freq,cafe_freq,travel_freq,gym_freq,is_influencer,dm_open,toxic_ex,daddy_issues,mommy_issues,therapy_issues,situationship_lore,soft_launch_history,astrology_phase,friend_circle_size,spotify_vibe,random_chaos,bio_type,body_count
4988,2800,0,374,3,2,1,0,0,3,1,0,0,1,1,1,1,1,1,3,4,0.4680686070677318,1,11
2888,1363,1,433,3,1,4,3,5,3,1,1,0,0,1,0,0,0,1,3,0,0.23103271553996052,0,13
787,1764,1,422,4,2,4,0,1,1,1,1,1,0,1,0,0,1,0,1,3,0.13949316884101104,0,16
6250,1185,1,143,2,1,1,0,2,5,0,0,0,1,1,1,1,0,0,2,3,0.800725937349926,2,16
8421,2311,1,539,3,2,1,1,0,0,0,1,0,1,0,0,1,1,0,1,2,0.2940544732248044,0,16
281,1959,1,498,1,2,5,0,2,2,1,1,1,1,1,0,0,1,1,2,3,0.4170068714564008,0,12
1967,2297,1,5,4,3,1,3,4,1,1,1,0,1,1,0,0,1,1,2,4,0.22592392808280404,2,14
8584,2502,1,316,4,1,2,3,5,2,1,0,1,1,0,0,0,1,0,1,0,0.35101578085729057,1,17
12814,470,1,773,1,3,1,3,5,4,1,0,0,1,0,1,1,1,1,2,1,0.30815166330994814,1,16
5968,56,1,229,2,2,4,2,4,5,0,0,1,1,0,0,1,0,0,2,0,0.9173088843973357,1,16
2673,1598,0,121,3,2,0,4,4,3,1,1,1,1,0,0,0,0,0,2,0,0.453074497609664,1,12
8696,2689,1,494,3,1,3,0,5,3,0,0,1,0,1,0,1,1,0,2,4,0.3993778432261831,1,20
13593,2383,1,705,2,1,5,2,4,3,1,0,1,0,0,1,0,0,1,1,3,0.7605332491118386,1,16
12626,720,0,616,1,2,1,3,3,5,1,1,1,1,0,1,1,0,1,3,4,0.5600363647927473,0,14
13574,2486,0,710,1,3,1,3,4,3,0,1,0,1,0,0,1,1,1,2,1,0.3623169861733708,0,13
6451,465,1,474,1,2,1,3,1,5,1,1,1,1,1,0,1,0,1,2,1,0.9080166206627482,0,18
12867,2881,0,573,4,3,5,0,4,0,0,0,1,0,0,1,0,0,0,2,1,0.16386287046341752,2,13
7122,1056,0,795,3,2,0,2,3,2,1,1,1,0,0,0,1,1,1,1,2,0.34059462597735113,2,19
2326,1786,1,507,0,3,1,2,2,1,1,1,1,1,0,1,0,0,0,1,0,0.6645156079770376,1,14
7443,477,1,591,4,1,1,1,2,5,0,0,0,0,1,1,0,0,1,1,0,0.6697011977957268,1,13
8837,383,0,174,4,3,5,4,3,1,0,1,1,1,1,0,1,1,0,1,4,0.9401743341447527,2,20
3924,2369,1,520,3,3,1,3,4,5,0,0,0,1,0,0,1,1,1,3,2,0.4097661543591078,0,12
4580,2416,0,691,2,3,0,5,0,0,0,0,1,0,0,1,0,0,1,2,3,0.4640208163795144,1,8
13219,576,1,270,5,3,3,1,1,5,1,1,1,0,0,0,0,1,1,2,0,0.11561397946955432,1,20
7214,2857,1,673,3,1,5,0,4,0,1,0,0,1,0,1,1,1,1,2,0,0.04758780993343592,1,20
14119,1245,0,787,2,2,5,1,3,4,1,0,1,1,0,0,1,1,0,3,2,0.2978467105151772,0,17
4547,1803,0,717,3,1,4,3,5,2,1,1,0,0,1,0,1,1,1,3,1,0.012648058537739537,1,19
10911,1722,0,571,4,1,0,1,4,3,0,0,1,1,1,1,0,1,1,1,1,0.239124888150807,1,13
7983,2418,0,185,5,1,1,3,3,3,0,1,0,0,0,1,0,0,1,2,0,0.2707337699410952,1,13
2185,2836,0,586,1,1,2,1,4,0,0,0,1,0,0,0,0,0,0,2,0,0.5045110177858726,0,7
6777,1605,1,93,4,2,0,3,0,0,1,1,1,0,0,0,1,0,0,1,2,0.22037148609361368,1,17
12206,2078,1,578,4,2,1,2,5,1,0,0,0,1,0,1,1,0,0,2,1,0.5611227453501348,1,13
1615,1704,0,513,0,1,5,1,0,1,1,0,0,0,0,0,0,1,1,3,2,0.2539428349201803,0,12
358,503,0,177,4,2,1,2,1,0,1,1,0,0,1,0,0,0,0,2,1,0.5178439865840265,1,6
8584,795,0,653,4,1,4,4,1,4,0,0,0,0,1,1,1,1,0,2,1,0.5947055517504222,1,19
8677,1953,1,555,4,1,0,4,3,4,1,0,0,0,0,0,1,1,0,1,0,0.5555470959360361,2,20
8418,978,1,685,5,2,0,4,0,3,0,0,0,0,1,0,1,0,1,1,1,0.5839721915347645,1,14
188,897,0,294,0,1,5,1,1,4,0,0,1,0,1,1,1,1,0,2,0,0.6921443605292795,2,16
243,917,1,230,2,2,4,4,3,3,0,1,1,0,1,1,1,0,0,2,2,0.1614773008814333,2,13
3307,823,1,235,5,1,5,2,5,4,0,1,0,1,0,1,0,1,0,3,2,0.2648571466684726,2,18
3285,2180,0,92,5,2,2,2,1,4,1,0,0,0,0,0,0,0,0,3,2,0.6732156569076334,2,8
13522,592,0,486,0,1,2,5,5,0,0,0,0,0,1,0,0,1,0,2,4,0.6791647337353618,0,12
992,371,1,43,1,1,3,5,0,4,1,0,0,1,1,1,0,0,1,2,3,0.30468863488750375,1,10
4670,835,1,538,2,1,3,5,5,3,1,1,1,0,0,1,1,0,1,3,3,0.5313103968819024,2,20
12121,589,1,783,5,3,4,4,4,2,1,1,0,0,0,1,1,1,1,1,2,0.382190540736308,2,20
5770,2349,1,474,5,1,5,4,2,5,0,0,0,0,0,1,0,1,0,3,2,0.7672990049682357,2,19
11355,2933,1,38,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,2,4,0.5535547546381819,2,16
11204,1838,0,384,1,1,1,0,5,1,0,0,0,0,1,1,0,0,0,3,0,0.4566056205143335,0,8
6403,498,1,434,1,2,2,1,1,5,0,1,0,1,0,1,0,0,0,3,1,0.7902861111711662,1,10
13078,539,0,288,3,1,5,0,2,3,0,0,0,1,1,1,0,1,0,2,0,0.5816292516385857,0,14
5007,1955,0,247,3,1,0,2,0,0,0,0,1,1,0,0,0,1,0,3,4,0.23226781486629067,0,14
9195,513,1,561,5,3,5,2,1,0,1,0,0,0,0,1,1,1,1,2,2,0.18339973194255954,1,19
9544,363,0,358,5,1,3,1,0,1,0,1,0,0,0,1,0,0,1,3,2,0.418313939562343,0,13
13612,2005,1,437,4,2,2,1,5,2,0,1,0,0,0,0,0,1,1,1,1,0.28651235183103785,1,14
3431,434,0,794,2,3,1,3,5,3,1,1,0,0,1,0,0,1,0,1,1,0.05308752770367853,1,10
5889,344,1,208,0,1,5,0,5,4,1,0,0,0,0,1,1,0,1,2,2,0.8793029209818766,2,19
2930,1288,0,123,4,2,3,3,3,1,1,0,1,0,0,1,0,1,0,2,2,0.005567146946750978,0,13
10429,811,1,760,2,1,1,4,1,3,1,1,1,1,1,0,1,1,1,1,3,0.3307421491499196,0,20
4937,2866,1,402,5,3,3,5,2,4,1,1,0,1,1,0,0,0,0,3,0,0.2387726688106021,0,12
595,1148,0,283,3,3,1,5,0,4,1,1,1,1,0,1,1,1,0,2,3,0.6121291364454549,2,14
14182,2441,0,662,0,1,5,2,1,3,0,1,1,0,1,0,0,0,1,2,0,0.8925104436594115,0,14
13354,1787,0,575,1,1,2,1,5,0,1,1,1,1,0,0,0,0,0,2,4,0.5480837765672888,2,15
1977,2239,1,240,1,2,5,4,4,5,1,1,0,1,0,1,0,0,1,3,2,0.45064381673886944,2,13
13891,2815,0,166,4,3,4,3,1,3,1,1,0,0,1,0,0,1,1,2,4,0.9462573527198043,0,16
4202,1272,0,751,4,1,1,4,0,3,0,1,0,0,1,0,0,0,0,1,4,0.15128594451797717,2,12
14497,1992,1,560,0,3,2,4,4,0,1,1,1,0,1,0,0,0,0,2,2,0.8107123283110803,1,16
54,2503,1,698,1,3,0,1,2,1,0,0,1,1,1,0,1,0,1,2,0,0.18759143442013937,2,12
11723,277,0,147,4,1,0,0,4,0,1,0,0,0,0,1,1,0,0,2,1,0.4560535959002656,1,16
5583,460,0,700,1,3,3,1,0,4,0,0,1,0,1,1,0,1,0,2,1,0.7685632011085827,2,13
11495,2995,1,622,3,1,5,1,4,2,1,0,0,0,0,0,1,0,0,1,2,0.25556775915863394,1,17
9604,740,1,264,4,2,5,0,5,1,0,1,0,0,0,0,0,1,1,2,4,0.6601763515468788,2,18
10062,927,1,500,5,1,4,0,0,3,1,0,1,0,1,0,0,1,0,2,4,0.5253579637748699,2,20
5428,836,0,278,2,2,3,1,4,3,0,0,0,0,1,1,0,0,1,3,0,0.4070656736754451,0,9
6283,2159,0,748,4,2,5,0,3,5,1,1,1,0,1,0,0,0,0,3,2,0.3242623149560363,1,14
2713,1400,1,158,3,2,5,2,2,4,1,0,0,1,1,0,0,1,0,2,3,0.9361636419450856,0,11
11180,1789,1,59,0,2,1,4,2,4,1,1,0,1,1,0,0,0,1,1,3,0.7265891410877036,0,12
9515,2036,1,498,1,2,4,4,2,1,0,1,0,0,0,0,0,1,1,3,3,0.02854347757212905,1,16
3376,928,0,316,5,3,1,3,3,1,1,0,0,0,1,0,0,1,0,3,1,0.30384515602332673,0,10
3709,1657,0,586,0,3,5,1,2,1,0,0,1,0,0,1,0,0,1,2,3,0.2127775479638877,2,11
11187,1663,0,487,4,2,2,4,4,4,1,0,0,1,1,0,1,1,0,2,2,0.4151115442525187,1,16
11260,2453,0,464,2,1,4,4,5,2,1,1,1,1,1,1,1,1,1,2,4,0.3833131186972525,0,20
1181,120,1,227,0,1,0,4,1,0,1,1,1,1,0,1,0,0,0,2,1,0.3078051830081572,0,11
4813,2360,1,665,2,1,2,0,5,4,1,1,0,0,0,0,0,1,1,2,4,0.2913171360542921,2,15
6787,355,0,355,4,2,2,0,3,2,0,0,0,1,1,1,0,1,0,1,0,0.9440217286576286,2,12
10878,2655,1,465,2,2,1,4,3,4,0,0,1,1,0,1,1,1,0,2,0,0.9047028416359087,2,18
14870,811,1,798,2,2,3,2,0,0,1,1,0,1,0,1,0,1,1,1,4,0.658257447171929,0,14
11271,637,0,752,3,3,5,0,3,1,0,1,1,1,0,0,0,0,0,1,2,0.47561192083634085,0,13
11261,2171,1,226,0,1,1,4,2,2,0,0,1,1,0,0,0,1,0,3,0,0.2734553811062421,0,14
13619,2239,0,168,4,2,2,3,3,1,1,0,1,0,1,0,1,0,0,2,1,0.46546418341837714,0,13
5142,1658,0,283,3,3,4,4,3,0,1,1,1,1,0,0,0,1,1,1,2,0.13536304296067647,1,18
6072,151,0,261,2,2,0,5,4,4,0,1,0,0,1,1,0,0,0,2,0,0.27020067810807713,1,9
12619,1679,1,363,3,2,2,5,4,3,1,0,1,0,1,1,1,1,0,1,1,0.7935938534141782,1,18
3209,1654,0,520,3,3,3,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0.6639141513143659,1,9
13565,242,1,97,2,2,5,4,3,0,0,1,0,1,0,1,1,0,0,3,0,0.640294335884274,0,16
6209,1135,1,11,4,3,3,1,2,5,1,1,0,0,0,1,0,0,1,3,0,0.8685534259742932,2,15
7368,2507,0,783,1,3,5,3,4,2,1,1,1,1,1,0,1,0,1,2,3,0.7771223378327384,1,16
13273,349,0,582,3,2,5,3,1,5,1,0,1,1,1,0,0,0,1,1,0,0.058821856456803046,2,16
8495,503,0,416,0,1,4,2,4,3,1,0,0,1,1,0,0,0,0,3,1,0.9685601841710828,0,11
5357,2671,0,500,2,3,3,4,0,2,1,1,1,0,0,1,1,1,0,2,2,0.7158791775002352,0,19
8570,668,0,134,1,3,4,0,0,5,1,0,1,0,1,1,1,0,1,1,0,0.868844071594457,1,16
10833,686,1,258,3,1,3,2,3,2,0,1,0,1,1,1,1,1,0,1,4,0.19098421914984254,2,20
11072,2398,1,516,2,2,1,5,3,5,1,0,1,1,0,1,0,0,0,1,2,0.8259723077632117,1,14
3094,828,1,750,2,2,5,2,2,1,0,1,0,0,1,1,1,0,0,2,1,0.09261302229359758,0,11
9662,1529,0,293,3,3,0,1,5,0,1,0,0,0,0,1,0,0,0,2,2,0.10998086345161329,0,9
5686,2299,0,610,5,1,5,2,5,0,1,1,0,0,1,0,0,0,1,3,1,0.21225884722228638,0,16
11643,2771,1,439,5,2,0,5,1,0,1,1,0,0,0,0,1,1,0,1,3,0.49634449478504206,0,16
2942,2399,0,150,0,2,2,5,2,3,1,0,0,0,0,0,0,1,1,2,0,0.8890328458562322,2,11
5338,2094,1,480,2,2,2,2,2,1,0,1,1,0,1,0,1,1,0,2,2,0.22215257905551722,1,16
5862,1697,1,257,2,3,1,2,5,3,0,0,0,0,0,0,0,0,1,3,1,0.025549705345573215,1,10
14751,386,1,148,3,3,5,5,0,4,0,0,0,0,1,1,0,0,1,1,2,0.18308605066507733,0,12
13539,2129,0,141,1,1,1,1,5,2,0,0,0,1,1,0,1,0,0,1,4,0.6247312866263142,1,12
704,2044,0,250,2,1,0,3,5,2,1,0,0,0,0,1,0,1,1,2,2,0.49689877736196797,0,8
5531,2057,1,745,2,1,2,2,1,3,1,0,0,0,1,0,0,1,0,1,4,0.6947117500414967,2,16
809,1832,0,643,3,2,2,3,5,5,1,0,1,1,1,0,1,1,0,1,0,0.02253236202987663,1,14
6832,2870,0,46,5,2,5,3,1,3,0,1,0,1,0,1,1,0,1,3,1,0.12276620701679886,0,14
1848,1121,0,371,2,2,0,5,4,2,1,1,1,1,1,1,1,0,0,3,4,0.09980808450985379,1,12
5209,2081,1,93,3,1,4,5,3,1,1,0,0,0,1,0,0,0,0,3,0,0.6603993345241584,1,16
11213,1323,1,760,0,1,1,5,3,1,0,0,0,1,1,0,0,1,0,3,0,0.7101439915476532,1,13
12753,1299,1,355,3,1,2,5,0,5,0,0,0,0,0,0,0,1,0,2,2,0.4375307833676204,2,16
11668,1345,1,531,5,2,0,1,0,5,0,1,0,0,0,1,0,0,1,3,1,0.4960590281459294,2,14
8496,2762,1,691,1,2,1,3,4,5,0,1,0,1,1,0,1,0,0,1,1,0.19196475564368176,0,11
5312,377,0,271,2,1,5,5,4,5,1,0,0,1,1,0,0,0,1,1,1,0.12491567948295024,0,14
3873,846,1,428,0,1,0,1,2,2,0,1,0,1,0,1,1,0,0,2,0,0.5249618432436797,2,16
1926,1253,0,647,2,3,5,2,3,4,0,0,0,1,0,0,1,0,1,1,1,0.17173353272839265,1,10
10999,2911,1,748,2,3,4,0,4,3,0,1,0,0,1,0,0,1,0,3,0,0.7135690597081368,0,14
10866,714,0,701,5,1,5,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0.5399308000928172,0,19
13237,2843,0,723,3,2,3,5,2,4,0,0,0,1,1,1,1,0,0,2,0,0.6949872841248304,2,15
6204,1012,1,63,2,1,2,0,2,1,1,0,0,1,1,1,1,0,1,2,1,0.3912235696590687,2,16
7837,1679,0,163,5,1,5,2,3,0,1,1,0,1,1,1,1,1,0,3,1,0.004248623950045771,2,20
12363,1443,0,388,0,3,5,0,3,5,1,0,0,1,0,1,1,0,1,2,3,0.3699032555870847,0,14
11246,1318,0,468,5,1,1,4,3,0,1,1,1,1,1,1,0,0,0,3,1,0.49844662237103576,2,17
4566,1233,0,549,5,2,0,4,0,5,1,1,0,1,1,1,0,1,0,3,3,0.591750211630865,0,9
3784,422,0,726,5,3,0,5,3,4,1,1,1,1,1,0,0,0,0,3,2,0.3824076622822855,2,14
9486,334,0,530,4,2,1,2,0,4,0,1,0,1,1,1,1,1,1,2,2,0.2461542026414717,2,16
6022,2618,1,765,5,2,2,3,4,3,0,1,1,1,1,1,0,1,1,3,4,0.09833933987204935,2,15
6689,2794,0,585,2,1,5,3,1,4,0,1,0,1,1,1,0,0,1,1,1,0.23040285730685373,0,10
5406,856,1,652,5,1,2,1,1,2,0,0,1,0,1,0,1,0,0,3,1,0.09749842287399135,2,18
6430,696,0,16,3,3,5,5,2,1,1,0,1,0,1,0,1,0,1,3,2,0.413633348463605,0,17
1058,1654,0,606,1,1,0,4,2,3,1,0,0,0,0,0,0,0,0,2,1,0.7093509280003448,1,7
4364,2233,0,745,2,1,2,1,2,5,0,0,1,0,0,0,1,1,1,1,0,0.5493642462552083,0,15
9752,145,0,300,5,1,5,2,1,3,1,1,0,0,0,0,0,1,0,1,1,0.46512463390713377,2,19
10201,323,0,87,5,1,3,0,2,2,0,0,1,0,1,1,0,1,1,2,2,0.1917248102893474,0,14
2558,2975,0,562,3,2,4,5,0,0,0,1,0,1,1,1,0,0,0,3,2,0.8653644993743808,2,8
4808,2947,0,244,2,3,4,5,2,4,1,0,1,0,1,1,0,0,1,2,2,0.5795692732888273,2,12
2732,1250,0,466,4,3,3,4,4,0,1,0,0,1,0,0,1,1,1,1,0,0.6021510623323107,2,16
7361,1822,1,441,4,2,2,3,2,5,1,0,0,0,0,0,0,0,1,3,0,0.5959913076023006,1,12
1039,833,1,112,0,1,5,1,0,1,0,1,0,1,0,1,0,1,0,2,4,0.3216171188678639,1,14
12526,1350,1,441,4,1,0,0,5,1,1,1,0,1,1,1,0,0,0,2,4,0.18954294055738075,1,17
8496,181,1,7,3,1,2,3,1,3,0,0,1,0,0,0,1,0,0,3,2,0.6812755153676431,1,17
12405,1440,0,548,4,1,1,3,5,4,0,0,1,1,0,1,0,0,1,3,0,0.4929570619559257,2,13
4761,2470,0,558,3,2,1,5,1,0,1,1,1,1,0,1,1,1,0,3,0,0.3948642532150186,0,14
6529,1199,0,99,2,3,2,2,1,4,0,1,1,1,0,1,1,1,1,1,2,0.749410137095196,1,17
7014,1860,1,344,0,2,3,3,0,5,0,1,0,0,0,1,1,0,0,1,3,0.12192101344203743,1,15
13211,2080,1,684,5,3,1,3,1,3,0,1,0,1,1,0,0,1,1,1,4,0.337108055576383,2,14
14685,857,1,752,5,2,5,3,3,3,0,1,1,0,1,1,0,0,0,2,3,0.12130690133717237,0,16
8125,793,0,480,5,2,4,0,2,0,1,1,0,1,1,1,1,1,0,2,0,0.06590322742582444,0,17
13963,100,0,702,0,3,0,0,0,4,0,1,0,0,1,1,1,1,0,2,4,0.993398675499681,1,13
4502,1231,1,341,5,2,3,3,2,2,0,0,1,0,1,1,0,0,1,2,4,0.46645634416113557,0,11
8497,105,0,233,4,2,1,5,4,1,1,1,1,0,1,0,1,1,1,2,2,0.6977270141879452,0,17
1057,793,0,792,5,1,0,2,2,1,0,1,0,1,0,1,0,0,1,3,1,0.37039725662247447,1,8
6546,2525,0,234,5,1,5,3,0,1,1,1,1,0,0,0,1,1,1,1,0,0.63324205464892,2,20
9997,492,1,125,1,3,4,4,3,5,1,0,0,0,1,1,0,0,0,2,0,0.6081712285405341,1,14
7738,1984,0,689,4,1,1,4,3,3,0,1,0,0,0,1,1,0,1,2,3,0.9968513982253655,1,16
10813,2423,1,476,5,2,1,1,1,2,1,0,1,1,0,0,0,0,1,2,1,0.005349957313413256,2,16
3958,2737,1,684,1,2,0,4,3,3,0,0,0,0,0,1,1,1,1,3,3,0.674933320669104,1,14
11239,1711,0,371,4,2,0,1,4,0,0,1,1,1,1,1,0,1,0,2,0,0.4780673146000497,2,13
2853,2926,0,119,3,1,2,1,4,4,0,0,0,0,1,1,0,0,1,2,2,0.781623957782118,0,8
12007,129,0,541,3,1,1,1,2,4,1,0,1,1,0,0,1,1,1,1,0,0.583218338798927,0,19
4429,2571,1,559,5,2,4,1,4,5,1,0,0,0,0,1,1,1,1,3,3,0.3470223664817029,0,17
11625,426,1,178,5,2,0,3,0,4,1,1,1,1,1,1,1,0,0,1,4,0.09492625550723721,2,18
148,2430,0,93,1,1,3,5,1,4,0,1,1,0,0,0,1,0,1,2,4,0.23210481856564613,1,14
8438,490,0,566,0,3,1,0,4,3,0,0,0,1,1,0,0,0,1,3,3,0.41950676116240015,0,7
10771,175,1,747,1,3,3,4,1,4,0,1,1,0,1,0,1,0,1,1,0,0.26848168117517623,1,16
927,1767,1,301,2,2,1,4,5,0,1,1,1,1,0,1,1,1,0,3,4,0.15023074652366353,1,14
1918,268,1,798,0,2,0,4,1,2,1,0,0,0,1,1,0,1,1,1,0,0.05863788104151435,0,10
2715,997,1,417,1,1,2,1,2,3,1,1,1,0,1,0,0,0,0,3,3,0.36918723782514906,1,15
1438,327,1,585,2,3,1,2,0,0,1,0,1,1,0,0,0,1,1,3,1,0.814306064023787,2,14
2465,644,0,451,2,3,5,0,5,0,0,0,0,0,1,1,0,1,1,1,3,0.38604575746258585,1,9
8811,984,1,416,5,2,0,2,2,1,1,1,0,0,1,0,0,0,0,3,0,0.23226188140400594,0,14
2687,2068,1,121,4,2,0,2,4,2,1,1,1,0,0,1,1,0,1,3,2,0.5536036952808719,1,17
7292,190,0,56,5,2,0,4,5,1,0,0,1,1,1,0,0,0,1,3,2,0.9249252418552467,2,11
9307,2943,1,784,1,2,3,2,5,4,1,1,1,1,0,0,1,1,0,3,4,0.6866337351308136,1,20
8663,1680,1,138,3,2,0,3,4,0,1,0,0,1,0,0,0,0,0,1,4,0.6157531350623133,1,10
2933,926,0,198,5,2,3,2,1,1,0,0,0,0,0,0,0,0,0,2,4,0.4968342169957204,0,9
1254,1779,1,720,4,1,4,2,5,5,1,0,1,0,1,1,1,0,0,3,4,0.07915086340669009,2,19
594,159,0,784,5,2,5,4,3,0,0,1,1,0,0,0,1,1,1,1,0,0.9064113284626332,0,15
12408,1125,1,360,5,2,5,2,1,5,1,0,0,1,0,1,0,0,1,2,0,0.1514546683281046,1,16
11881,2710,1,649,0,1,5,1,0,4,0,0,0,0,0,0,1,1,0,1,1,0.19892274046348513,1,20
1273,2810,0,409,3,3,2,5,3,4,0,1,0,1,1,1,1,1,0,2,3,0.1928184638641962,1,8
3222,2043,1,645,2,2,5,0,3,2,0,1,1,0,0,1,0,1,0,3,3,0.6407434172248585,2,17
9009,1272,1,527,0,2,0,3,3,5,0,0,1,0,1,1,1,1,1,1,3,0.13198648475314545,2,18
6500,845,0,614,4,1,4,0,4,4,0,0,0,0,1,0,1,1,1,3,2,0.30522537700922125,0,16
11899,2079,1,242,5,2,0,1,0,2,1,1,1,1,1,0,1,1,0,2,1,0.18454571449311197,1,20
14044,778,1,89,2,3,4,2,4,4,0,1,0,0,1,1,1,0,1,3,0,0.8594426184949685,0,14
6570,2602,1,515,5,2,5,4,1,4,1,0,0,1,1,0,0,1,0,3,1,0.042139591387125974,2,17
704,1587,1,61,2,2,0,0,5,5,0,0,0,1,1,0,0,0,1,2,2,0.15569402805852328,1,4
6871,1090,1,211,2,2,2,2,1,2,0,0,0,0,1,0,1,1,0,3,3,0.005351716112570348,2,16
2496,364,0,247,3,1,0,0,1,1,0,0,0,0,1,1,0,1,1,2,4,0.5928794617483565,1,9
5942,126,1,703,4,1,3,2,1,3,1,1,0,1,0,0,1,1,1,3,0,0.3498829044693986,0,20
8462,2996,1,496,4,1,0,4,4,1,0,0,0,1,1,1,0,0,0,3,4,0.7944864517361016,0,11
3716,1690,0,55,5,2,1,5,3,4,1,0,1,0,0,0,0,1,1,3,2,0.1403918133615074,1,12
4327,761,0,458,3,2,3,1,0,0,1,1,0,1,1,0,0,0,1,3,0,0.6494843114344914,0,9
4452,1587,0,288,4,2,4,0,2,3,1,1,1,0,0,1,0,1,0,2,1,0.668255630076351,0,14
2619,1917,0,542,2,1,5,3,5,4,1,1,0,0,1,1,0,1,0,3,4,0.14138806559432526,2,14
5565,903,1,469,2,1,5,1,2,2,0,1,1,0,0,0,0,0,0,1,2,0.2298008982382913,1,18
9255,1211,1,388,5,1,0,5,1,0,1,1,0,0,1,0,1,0,1,2,1,0.08931515253178923,0,19
10293,1647,1,420,2,1,5,4,5,3,1,1,0,1,0,0,0,1,0,1,0,0.4464670927467157,0,16
4035,2806,1,512,4,2,5,5,4,3,1,0,1,0,1,0,1,1,1,3,0,0.8008669587915629,1,20
13185,1962,1,709,1,1,5,3,1,3,1,0,0,1,0,0,0,1,0,2,1,0.012264003407578494,0,15
8217,314,1,556,0,2,0,2,5,0,0,1,1,0,0,1,0,1,1,1,3,0.44141674928097274,0,15
13141,382,1,558,1,3,0,5,4,5,1,1,0,1,1,0,0,1,0,1,4,0.9001307130824008,1,16
7498,2285,0,733,3,1,1,0,5,0,0,0,0,0,0,0,1,1,0,3,0,0.8400599301959909,2,17
4360,1136,1,797,1,3,2,5,3,2,0,0,1,0,0,1,1,1,0,3,0,0.017804924130971456,1,14
3069,869,0,80,5,2,2,3,0,0,0,1,0,0,1,0,1,0,1,2,4,0.7521965592872192,0,9
3731,1352,0,443,1,3,3,5,1,0,1,0,0,1,1,0,0,0,1,1,2,0.2053471691793386,1,8
9685,1615,0,791,5,1,3,1,0,1,0,0,0,0,1,1,1,1,0,2,3,0.21697506942046885,1,17
4246,1244,1,286,3,3,1,5,3,2,1,0,0,0,0,1,1,0,0,2,4,0.5742028496973315,0,10
11252,1576,1,283,1,3,5,3,2,2,1,1,1,0,1,1,1,1,1,2,4,0.6519766768879397,1,20
622,348,0,490,0,3,1,4,5,3,1,0,0,1,1,0,1,1,0,1,4,0.5326731607751184,1,9
9574,2298,1,387,4,3,1,3,1,4,0,1,0,1,0,0,0,0,1,2,4,0.9289954200750845,1,12
4803,1208,1,700,3,1,4,0,5,3,0,1,0,0,0,0,0,0,0,1,4,0.5840729616116258,2,13
7132,321,0,550,1,1,5,5,2,2,1,0,0,1,0,1,1,1,1,2,0,0.633940007674193,0,18
4052,584,0,594,2,3,5,0,0,5,0,0,0,1,1,0,1,0,1,2,4,0.6902582913958379,0,8
5679,2128,1,407,2,1,1,2,5,2,1,1,0,0,1,0,0,1,1,3,0,0.4192374212135608,2,16
11376,1194,0,326,3,1,1,3,5,4,0,1,0,0,0,0,1,0,1,1,1,0.43321557319655823,1,14
13994,118,0,175,2,1,1,3,0,4,0,0,1,1,0,1,1,0,0,2,4,0.7637737196397978,0,13
12328,2980,0,520,0,2,1,4,2,4,0,1,0,1,0,1,1,0,1,2,3,0.6788181082324647,1,11
8467,876,1,789,1,2,5,0,3,4,1,1,1,0,1,1,1,0,1,3,4,0.6555190242182699,1,19
4250,1219,1,382,0,3,2,1,0,3,1,1,1,0,0,0,1,1,1,2,4,0.2887987134009439,0,18
2047,1033,0,257,0,3,0,2,5,0,1,1,0,0,1,1,0,0,0,1,3,0.33471056949028755,1,8
9013,530,0,346,4,2,0,3,4,3,1,1,1,1,0,0,1,0,0,2,1,0.11327004279592678,1,16
7472,2390,1,271,1,2,2,2,0,4,0,0,1,0,0,1,0,0,1,3,4,0.6997591531901316,1,11
4574,2065,1,260,3,2,1,3,0,3,0,0,1,1,0,0,1,0,0,2,0,0.4354243340878582,1,13
8675,1502,1,395,2,1,5,5,4,3,0,0,1,1,1,0,0,0,1,3,3,0.35378763258689894,0,15
13568,2183,1,691,4,3,4,3,5,3,1,0,0,1,1,1,1,1,1,1,3,0.23777765459316869,1,20
11341,1089,1,153,0,2,4,4,0,4,1,0,0,0,1,1,1,0,0,3,4,0.16845842214825146,2,18
10971,2825,1,526,2,2,3,3,3,4,0,0,1,1,1,0,1,1,1,2,3,0.7081162509454751,0,17
3457,677,0,66,1,1,0,2,4,4,1,1,1,0,0,1,1,1,0,1,4,0.5082763859241433,1,16
6781,167,0,698,0,2,3,2,0,1,1,0,0,0,0,1,0,1,1,1,0,0.7503279553217606,2,14
7845,2367,0,347,0,1,1,4,4,5,0,0,1,0,0,1,0,1,0,3,2,0.5970913408463199,0,14
11382,2952,1,62,1,1,3,4,0,0,1,1,1,0,0,1,1,1,1,3,1,0.8790481064317537,0,20
9107,211,0,355,3,3,1,2,0,2,1,1,0,1,1,1,1,1,0,1,1,0.8600070119873148,0,14
2843,2797,0,280,4,1,3,2,1,1,0,1,1,1,1,1,1,1,0,3,0,0.5851134411061034,2,20
7384,1726,0,40,1,2,2,3,0,1,1,0,0,1,0,0,0,0,1,1,3,0.9209405228885816,1,8
2961,216,0,539,2,3,5,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0.9476332009556071,2,16
